Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
Indole-3-carboxaldehyde-P,Plasma,Pentanoic acid-F,Feces,0.4,0.6,4,1,0,3,,,2,0.833333333,0.005265691,9,2,TRUE,+,1,0.079428959
Isoxaben-P,Plasma,4-Hydroxybenzaldehyde-F,Feces,0.426829268,0.218626108,10,0.48650623,0.268248562,7,0.5,0.666666667,3,0.599172041,0.005241213,20,3,TRUE,+,1,0.079428959
L-Glutamine-P,Plasma,"3,5-Dimethylphenol-F",Feces,,,2,0.8,0.2,4,1,0,3,0.833333333,0.005265691,9,2,TRUE,+,1,0.079428959
L-Glutamine-P,Plasma,"3-Hydroxy-2,3-dihydromaltol-F",Feces,-0.428256187,0.097937683,16,-0.071428571,0.879048193,7,-0.632455532,0.367544468,4,-0.521832085,0.005242461,27,3,TRUE,-,-1,0.079428959
"L-Lysine, ethyl ester-P",Plasma,"Hexadecanoic acid, methyl ester-F",Feces,0.479257238,0.191766989,9,0.299406565,0.471260529,8,,,0,0.644231553,0.00524943,17,2,TRUE,+,1,0.079428959
Octocrylene-P,Plasma,"Dimethyl hexopyranosiduronate, alpha-D-F",Feces,0.5,0.666666667,3,0.4,0.6,4,,,2,0.833333333,0.005265691,9,2,TRUE,+,1,0.079428959
Propylamine-P,Plasma,3-Oxo-1-cyclohexene-1-carboxylic acid-F,Feces,0.5,0.666666667,3,0.5,0.391002219,5,,,1,0.833333333,0.005265691,9,2,TRUE,+,1,0.079428959
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene-P",Plasma,alpha-D-Xylopyranose-F,Feces,0.7,0.188120404,5,0.257142857,0.622787172,6,,,0,0.772727273,0.005299487,11,2,TRUE,+,1,0.07956512
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid-P,Plasma,"2,4-Di-tert-butylphenol-F",Feces,-1,0,3,-0.107142857,0.819150856,7,,,1,-0.772727273,0.005299487,11,2,TRUE,-,-1,0.07956512
2-Butenedioic acid-P,Plasma,"Dimethyl hexopyranosiduronate, alpha-D-F",Feces,-0.5,0.666666667,3,-0.485714286,0.328723032,6,,,2,-0.772727273,0.005299487,11,2,TRUE,-,-1,0.07956512
2-Furoic acid-P,Plasma,9-Octadecenoic acid-F,Feces,-0.607142857,0.148231161,7,-0.2,0.8,4,,,0,-0.772727273,0.005299487,11,2,TRUE,-,-1,0.07956512
"3,5-di-tert-Butyl-4-hydroxyacetophenone-P",Plasma,Pantolactone-F,Feces,-0.048511606,0.869191199,14,-0.666885929,0.218893981,5,-0.5,0.666666667,3,-0.573205292,0.005292412,22,3,TRUE,-,-1,0.07956512
"9,12-Octadecadienoic acid-P",Plasma,Phthalazin-1-one-F,Feces,-0.65034965,0.022034191,12,-0.80952381,0.014902668,8,,,2,-0.57312253,0.005300506,22,2,TRUE,-,-1,0.07956512
"9,12-Octadecadienoic acid-P",Plasma,Serine-F,Feces,0.300699301,0.342259529,12,0.595238095,0.119529806,8,,,2,0.57312253,0.005300506,22,2,TRUE,+,1,0.07956512
"Acetin, bis-1,3-trimethylsilyl ether-P",Plasma,Anthranilic acid-F,Feces,-0.755508441,0.001778216,14,-0.542857143,0.265702624,6,-0.316227766,0.683772234,4,-0.550794113,0.005282999,24,3,TRUE,-,-1,0.07956512
Arsenous acid-P,Plasma,Uracil-F,Feces,-0.142857143,0.787172012,6,-1,0,3,,,2,-0.772727273,0.005299487,11,2,TRUE,-,-1,0.07956512
5-Hydroxyhexanoic acid-P,Plasma,D-(-)-Fructopyranose-F,Feces,-0.761916442,0.001539414,14,-0.107142857,0.819150856,7,-0.5,0.666666667,3,-0.550838558,0.005278575,24,3,TRUE,-,-1,0.07956512
"cis-4,5-Dihydroxy-o-dithiane, 2O--P",Plasma,17-alpha-Hydroxypregnenolone-F,Feces,0.5,0.666666667,3,0.714285714,0.071343561,7,,,1,0.772727273,0.005299487,11,2,TRUE,+,1,0.07956512
Dinoseb-P,Plasma,3-Pyridylcarbinol-F,Feces,0.476403253,0.062101305,16,,,2,0.8,0.2,4,0.573205567,0.005292385,22,2,TRUE,+,1,0.07956512
Glycolic acid-P,Plasma,Ethanolamine-F,Feces,0.183435164,0.496487138,16,0.048196269,0.90977184,8,0.8,0.2,4,0.512469651,0.005299906,28,3,TRUE,+,1,0.07956512
L-Threonine-P,Plasma,Supraene-F,Feces,-0.4,0.6,4,-0.36970376,0.367379735,8,,,2,-0.700110679,0.005303398,14,2,TRUE,-,-1,0.079578742
3-Ethylphenol-P,Plasma,L-Norvaline-F,Feces,-0.1,0.872888572,5,-0.579771036,0.227783957,6,,,1,-0.746060689,0.005329435,12,2,TRUE,-,-1,0.079760559
3-Ethylphenol-P,Plasma,3-(3-Hydroxyphenyl)propanoic acid-F,Feces,-0.2,0.8,4,-0.180187493,0.699045774,7,,,1,-0.746060689,0.005329435,12,2,TRUE,-,-1,0.079760559
4-(Methoxycarbonyl)phenol-P,Plasma,"2-Allyl-1,4-dimethoxybenzene-F",Feces,0.40022075,0.156199799,14,0.428571429,0.289403225,8,0.8,0.2,4,0.530357456,0.005318232,26,3,TRUE,+,1,0.079760559
"6,8-Dioxapentadecane-P",Plasma,pyrazole-F,Feces,0.579771036,0.227783957,6,0.4,0.504631575,5,,,1,0.746060689,0.005329435,12,2,TRUE,+,1,0.079760559
Arachidonic acid-P,Plasma,"2,4-Di-tert-butylphenol-F",Feces,-0.378393734,0.402602202,7,-0.2,0.8,4,,,1,-0.746060689,0.005329435,12,2,TRUE,-,-1,0.079760559
Hexanoylglycine-P,Plasma,Ethyl glycolate-F,Feces,0.380952381,0.351812553,8,0.392857143,0.38331687,7,0.4,0.6,4,0.612280702,0.005327428,19,3,TRUE,+,1,0.079760559
L-Threonine-P,Plasma,Dodecanoic acid-F,Feces,-0.4,0.6,4,-0.630656224,0.128887696,7,,,1,-0.746060689,0.005329435,12,2,TRUE,-,-1,0.079760559
beta-Hydroxypyruvic acid-P,Plasma,D-Glucose-F,Feces,-0.187667635,0.503005618,15,-0.054056248,0.908365283,7,-0.316227766,0.683772234,4,-0.53018649,0.005335738,26,3,TRUE,-,-1,0.07976561
Niacinamide-P,Plasma,alpha-Tocopheryl acetate-F,Feces,-0.771140308,0.025059027,8,-0.198206242,0.670085034,7,,,2,-0.643340563,0.005332941,17,2,TRUE,-,-1,0.07976561
Uridine-P,Plasma,Butyl caprylate-F,Feces,0.615853659,0.057997676,10,0.392857143,0.38331687,7,,,2,0.612209106,0.005334276,19,2,TRUE,+,1,0.07976561
"(R*,S*)-2,3-Dihydroxybutanoic acid-P",Plasma,Oxalic acid-F,Feces,0.371428571,0.468478134,6,0.461690258,0.433766156,5,0.5,0.666666667,3,0.69967039,0.005344582,14,3,TRUE,+,1,0.079778631
1-Phenethylamine-P,Plasma,Xylazine-F,Feces,-0.2,0.747060078,5,-0.360374985,0.427148809,7,,,2,-0.69967039,0.005344582,14,2,TRUE,-,-1,0.079778631
"3-Methyl-2-butenoic acid, tridec-2-ynyl ester-P",Plasma,Cyclohexanemethanol-F,Feces,-0.07458592,0.808654413,13,-0.5,0.253169995,7,-0.737864787,0.262135213,4,-0.550163338,0.005346132,24,3,TRUE,-,-1,0.079778631
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde-P",Plasma,4-hydroxy-3-penten-2-one-F,Feces,0.292889593,0.444354696,9,0.6,0.28475698,5,,,0,0.69967039,0.005344582,14,2,TRUE,+,1,0.079778631
"Cholesta-3,5-dien-7-one-P",Plasma,Salsoline-F,Feces,0.117651213,0.763070362,9,0.321428571,0.482072038,7,,,2,0.62706645,0.005348128,18,2,TRUE,+,1,0.079778631
Dehydronorketamine-P,Plasma,4-Methylvaleric acid-F,Feces,-0.310572687,0.279819237,14,-0.6,0.28475698,5,-0.4,0.6,4,-0.561047949,0.005349307,23,3,TRUE,-,-1,0.079778631
DL-Glyceraldehyde-P,Plasma,Pyrrole-2-carboxylic acid-F,Feces,0.3370126,0.201800182,16,0.8,0.2,4,0.4,0.6,4,0.550119604,0.005350533,24,3,TRUE,+,1,0.079778631
2-Oxooctanoic acid-P,Plasma,Malic acid-F,Feces,-0.432449982,0.332526778,7,-0.178571429,0.701657943,7,,,1,-0.679178109,0.005359292,15,2,TRUE,-,-1,0.079879539
Palmitic Acid-P,Plasma,Dihydroxyacetone-F,Feces,0.739733739,0.009259882,11,0.642857143,0.119392373,7,0.5,0.666666667,3,0.584795445,0.005362718,21,3,TRUE,+,1,0.079900918
"1H-Pyrazole, 3,4-bis(trimethylsilyl)--P",Plasma,Pyrrole-2-carboxylic acid-F,Feces,0.771428571,0.072396501,6,0.792824967,0.033443544,7,0.316227766,0.683772234,4,0.642945269,0.005370332,17,3,TRUE,+,1,0.079984651
L-Tryptophan-P,Plasma,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",Feces,0.537966573,0.087819838,11,0.622765656,0.099100808,8,0.737864787,0.262135213,4,0.56075313,0.005378741,23,3,TRUE,+,1,0.080080147
Hexanoylglycine-P,Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.527201268,0.144699332,9,0.380952381,0.351812553,8,0.4,0.6,4,0.584605422,0.005381341,21,3,TRUE,+,1,0.080089126
Benzyl alcohol-P,Plasma,l-Leucyl-l-valine-F,Feces,0.537132654,0.071728988,12,0.19047619,0.651401496,8,1,0,3,0.560614175,0.005392661,23,3,TRUE,+,1,0.080198081
"Octane, 1-propoxy--P",Plasma,D-Fructose-F,Feces,-0.633030483,0.049464392,10,-0.1,0.872888572,5,,,2,-0.64272572,0.005391191,17,2,TRUE,-,-1,0.080198081
Phenoxyacetic acid-P,Plasma,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",Feces,-0.150331981,0.578399574,16,-0.8,0.2,4,-0.6,0.4,4,-0.549488914,0.005414332,24,3,TRUE,-,-1,0.080490532
Serine-P,Plasma,Malic acid-F,Feces,0.304096059,0.392966803,10,0.119522861,0.798537923,7,,,1,0.626294989,0.005421955,18,2,TRUE,+,1,0.080573984
DL-Ornithine-P,Plasma,4-Pentenoic acid-F,Feces,0.263506224,0.362683743,14,0.72074997,0.067634995,7,0.5,0.666666667,3,0.549390775,0.005424317,24,3,TRUE,+,1,0.080579234
"1,1'-Biphenyl, 3,4-diethyl--P",Plasma,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",Feces,-0.13373922,0.712622224,10,-0.059881313,0.88799065,8,-0.5,0.666666667,3,-0.584145549,0.00542663,21,3,TRUE,-,-1,0.080583751
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene-P",Plasma,Cinnamic acid-F,Feces,0.8,0.2,4,0.239525252,0.567772152,8,,,1,0.720770971,0.005440787,13,2,TRUE,+,1,0.080764073
1-Cyclopentylethanol-P,Plasma,Octanoic acid-F,Feces,-0.463181149,0.070788058,16,-0.2,0.747060078,5,-0.4,0.6,4,-0.5388611,0.005447362,25,3,TRUE,-,-1,0.080801858
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza--P",Plasma,"Benzaldehyde, 2,5-dimethoxy-F",Feces,0.054545455,0.881036181,10,0.1,0.872888572,5,,,2,0.642156863,0.005445541,17,2,TRUE,+,1,0.080801858
"9,12-Octadecadienoic acid-P",Plasma,"Acetamide, N-(2-butyl)-N-methyl--F",Feces,-0.458844837,0.133506869,12,-0.142857143,0.73576486,8,,,2,-0.571589969,0.005452264,22,2,TRUE,-,-1,0.080844682
beta-Hydroxypyruvic acid-P,Plasma,Methylsuccinic acid-F,Feces,-0.346738298,0.205463603,15,-0.306318737,0.504027009,7,-0.737864787,0.262135213,4,-0.528818267,0.005477602,26,3,TRUE,-,-1,0.081148676
"Dodecanamide, N-(2-hydroxyethyl)--P",Plasma,Trisaminol-F,Feces,-0.163355806,0.576840162,14,-0.666736691,0.148089799,6,-0.2,0.8,4,-0.548857571,0.005478836,24,3,TRUE,-,-1,0.081148676
Neostigmine-P,Plasma,Tyrosine-F,Feces,0.436606578,0.118554264,14,0.2,0.8,4,0.2,0.8,4,0.571348044,0.005476547,22,3,TRUE,+,1,0.081148676
"Benzene, 1,3-bis(1,1-dimethylethyl)--P",Plasma,Heptadecanoic acid-F,Feces,0.288348396,0.278787388,16,,,2,1,0,4,0.571226773,0.005488753,22,2,TRUE,+,1,0.081265564
10-Heptadecenoic acid-P,Plasma,3-Amino-2-piperidone-F,Feces,0.142857143,0.73576486,8,0.642857143,0.085558891,8,,,0,0.658823529,0.005511422,16,2,TRUE,+,1,0.081392592
2-Aminobutanoic acid-P,Plasma,Phenol-F,Feces,0.384440366,0.243057026,11,0.5,0.20703125,8,,,0,0.610452408,0.00550458,19,2,TRUE,+,1,0.081392592
"2,3,4-Trihydroxybutyric acid tetrakis-P",Plasma,Syringaldehyde-F,Feces,0.017075363,0.949953686,16,,,2,0.6,0.4,4,0.570985138,0.005513142,22,2,TRUE,+,1,0.081392592
3-Methoxysalicylic acid-P,Plasma,3-Pyridylcarbinol-F,Feces,-0.321428571,0.482072038,7,-0.428571429,0.337368311,7,,,2,-0.658823529,0.005511422,16,2,TRUE,-,-1,0.081392592
4-(Methoxycarbonyl)phenol-P,Plasma,"Benzaldehyde, 2,5-dimethoxy-F",Feces,0.297684856,0.301293279,14,0.30952381,0.455644891,8,0.4,0.6,4,0.528476149,0.005513567,26,3,TRUE,+,1,0.081392592
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin-P",Plasma,Acetoacetic acid-F,Feces,-0.26612946,0.337689869,15,-0.333333333,0.419753086,8,,,2,-0.538298731,0.00550569,25,2,TRUE,-,-1,0.081392592
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Plasma,l-Leucyl-l-valine-F,Feces,0.343257969,0.27467141,12,0.19047619,0.651401496,8,0.5,0.666666667,3,0.559426753,0.005512842,23,3,TRUE,+,1,0.081392592
"Dodecanoic acid, 1-methylethyl ester-P",Plasma,4-Coumaric acid-F,Feces,-0.5,0.170470661,9,-1,1.40E-24,5,,,2,-0.658823529,0.005511422,16,2,TRUE,-,-1,0.081392592
"1,3-bis[(Trimethylsilyl)ethynyl]benzene-P",Plasma,Vanillin-F,Feces,-0.321060731,0.225323291,16,-0.178571429,0.701657943,7,-0.210818511,0.789181489,4,-0.519163237,0.005520977,27,3,TRUE,-,-1,0.081471987
Isofucosterol-P,Plasma,L-Valine-F,Feces,0.580265725,0.018448306,16,0.771428571,0.072396501,6,0.8,0.2,4,0.528385804,0.005523098,26,3,TRUE,+,1,0.081473316
"9,12-Octadecadienoic acid-P",Plasma,"Pentitol, 3-desoxy-F",Feces,-0.083916084,0.795414502,12,-0.380952381,0.351812553,8,,,2,-0.570863919,0.005525411,22,2,TRUE,-,-1,0.081477465
3-Indolepropionic acid-P,Plasma,5-Hydroxymethyl-2-furoic acid-F,Feces,0.571428571,0.138959957,8,0.558581227,0.192452532,7,,,0,0.677390798,0.005529364,15,2,TRUE,+,1,0.081485529
Adipoyl-L-carnitine-P,Plasma,4-Coumaric acid-F,Feces,-0.371428571,0.468478134,6,-0.428571429,0.337368311,7,,,0,-0.71978022,0.005536116,13,2,TRUE,-,-1,0.081485529
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza--P",Plasma,Ethyl alpha-D-glucopyranoside-F,Feces,-0.071428571,0.879048193,7,-0.4,0.6,4,,,2,-0.71978022,0.005536116,13,2,TRUE,-,-1,0.081485529
Cyclohexanol-P,Plasma,Cinnamic acid-F,Feces,0.8,0.2,4,0.333333333,0.419753086,8,,,1,0.71978022,0.005536116,13,2,TRUE,+,1,0.081485529
"Cyclopentanone, 2,2,4-trimethyl--P",Plasma,"N,N-Diethyl-2-aminoethanol-F",Feces,-0.771428571,0.072396501,6,-0.5,0.666666667,3,-1,0,4,-0.71978022,0.005536116,13,3,TRUE,-,-1,0.081485529
Dinoseb-P,Plasma,"N-Acetyl-D-galactosamine, (R,R,R,R)-F",Feces,0.567208891,0.021939438,16,,,2,0.8,0.2,4,0.570701449,0.00554189,22,2,TRUE,+,1,0.081540601
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-P",Plasma,Syringaldehyde-F,Feces,0.335640166,0.312931834,11,0.714285714,0.071343561,7,0.4,0.6,4,0.570540211,0.005558285,22,3,TRUE,+,1,0.081691923
DL-Phenylalanine-P,Plasma,D-(+)-Glucosamine-F,Feces,0.147086681,0.600902296,15,0.263477778,0.528366471,8,0.5,0.666666667,3,0.528063249,0.005557239,26,3,TRUE,+,1,0.081691923
Phenol-P,Plasma,4-Methyl-5-thiazoleethanol-F,Feces,-0.494832292,0.051333739,16,-0.195180015,0.643225539,8,-0.316227766,0.683772234,4,-0.510073021,0.005554471,28,3,TRUE,-,-1,0.081691923
Docosyl octyl ether-P,Plasma,L-Fucose-F,Feces,0.116261989,0.668080791,16,0.4,0.6,4,0.5,0.666666667,3,0.55893256,0.005563515,23,3,TRUE,+,1,0.081738841
5-Henicosylresorcinol-P,Plasma,Deoxyribopyranose-F,Feces,0.350263234,0.264344396,12,,,2,0.8,0.2,4,0.624677419,0.005579442,18,2,TRUE,+,1,0.081912831
Glucose-P,Plasma,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-F,Feces,0.520618557,0.038677564,16,0.542857143,0.265702624,6,0.4,0.6,4,0.527872777,0.005577483,26,3,TRUE,+,1,0.081912831
DL-Ornithine-P,Plasma,D-(-)-Ribofuranose-F,Feces,0.246424792,0.395723233,14,0.347311616,0.399263874,8,0.5,0.666666667,3,0.537514468,0.00558791,25,3,TRUE,+,1,0.082007126
Bis(trimethylsilyl)histidine-P,Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.508850803,0.063135418,14,,,1,0.2,0.8,4,0.609498916,0.005598863,19,2,TRUE,+,1,0.082128544
Ethyl alpha-D-glucopyranoside-P,Plasma,Salsoline-F,Feces,0.265095729,0.321065533,16,0.5,0.666666667,3,0.2,0.8,4,0.558576372,0.005600278,23,3,TRUE,+,1,0.082128544
beta-D-Glucopyranose-P,Plasma,Suberic acid-F,Feces,0.948683298,0.051316702,4,0.115954207,0.826848213,6,0.5,0.666666667,3,0.719010993,0.005611011,13,3,TRUE,+,1,0.082255856
"2,3,4-Trihydroxybutyric acid tetrakis-P",Plasma,Salsoline-F,Feces,0.183981324,0.495183624,16,,,2,0.2,0.8,4,0.569973958,0.005616182,22,2,TRUE,+,1,0.082301587
10-Heptadecenoic acid-P,Plasma,N-Methyl-L-proline-F,Feces,0.6,0.208,6,0.238095238,0.570156321,8,,,0,0.696703297,0.005628677,14,2,TRUE,+,1,0.082397675
3-Hydroxyisovaleric acid-P,Plasma,Xylazine-F,Feces,0.237762238,0.456800853,12,0.023809524,0.955374012,8,0.5,0.666666667,3,0.558300395,0.005628902,23,3,TRUE,+,1,0.082397675
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)--P",Plasma,Deoxycholic Acid-F,Feces,0.766666667,0.015944017,9,0.8,0.104088039,5,,,0,0.696703297,0.005628677,14,2,TRUE,+,1,0.082397675
N-Isovaleroylglycine-P,Plasma,Pipecolic acid-F,Feces,0.20088496,0.491052219,14,0.72074997,0.067634995,7,0.8,0.2,4,0.537055109,0.005636545,25,3,TRUE,+,1,0.082479459
Luteolin-P,Plasma,Stearic acid-F,Feces,-0.392704555,0.335878681,8,-1,0,4,-0.5,0.666666667,3,-0.676235632,0.005641534,15,3,TRUE,-,-1,0.082522349
Pentylone-P,Plasma,10-Heptadecenoic acid-F,Feces,-0.5,0.666666667,3,-0.194051466,0.712576399,6,,,1,-0.79816887,0.005645177,10,2,TRUE,-,-1,0.082545538
9-Octadecenoic acid-P,Plasma,Phenylalanine-F,Feces,0.591335542,0.020246155,15,,,2,0.8,0.2,4,0.581867604,0.005655646,21,2,TRUE,+,1,0.082668483
Methyl-3-methoxy-5-methyl benzoate-P,Plasma,2-Ethylacetoacetate-F,Feces,0.042741446,0.875112415,16,0.485714286,0.328723032,6,0.5,0.666666667,3,0.536848271,0.005658561,25,3,TRUE,+,1,0.082680949
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl-P",Plasma,Pentanedioic acid-F,Feces,-0.518181818,0.10249154,11,-0.314285714,0.544093294,6,,,0,-0.639705882,0.00568479,17,2,TRUE,-,-1,0.082702664
10-Heptadecenoic acid-P,Plasma,Propylamine-F,Feces,-0.833333333,0.005265691,9,-0.69047619,0.057990318,8,,,0,-0.639705882,0.00568479,17,2,TRUE,-,-1,0.082702664
"2,6-Dimethoxybenzylamine-P",Plasma,L-Aspartic acid-F,Feces,-0.566666667,0.111632988,9,-0.571428571,0.180201989,7,,,1,-0.639705882,0.00568479,17,2,TRUE,-,-1,0.082702664
5-Hydroxytryptophan-P,Plasma,D-Fucitol-F,Feces,0.581818182,0.060419896,11,0.8,0.2,4,,,2,0.639705882,0.00568479,17,2,TRUE,+,1,0.082702664
"Glycine, N-(N-DL-leucylglycyl)--P",Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.30125948,0.275205752,15,,,2,0.4,0.6,4,0.581705852,0.005672208,21,2,TRUE,+,1,0.082702664
Heptanoic acid-P,Plasma,Pyrogallol-F,Feces,0.497762221,0.059007366,15,0.684712472,0.089666453,7,0.8,0.2,4,0.526911984,0.00568055,26,3,TRUE,+,1,0.082702664
Indole-5-carboxylic acid-P,Plasma,D-(-)-Fructopyranose-F,Feces,-0.50788169,0.091845792,12,-0.107142857,0.819150856,7,-1,0,3,-0.56933072,0.005682558,22,3,TRUE,-,-1,0.082702664
Ketamine-P,Plasma,"Butanoic acid, 3,4-dihydroxy--F",Feces,0.467747666,0.172809002,10,0.333562192,0.464697077,7,,,2,0.60881648,0.005667151,19,2,TRUE,+,1,0.082702664
L-Ornithine-P,Plasma,Glucopyranose-F,Feces,-0.53131923,0.034181021,16,,,1,-0.948683298,0.051316702,4,-0.581599603,0.005683108,21,2,TRUE,-,-1,0.082702664
L-Threonine-P,Plasma,"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",Feces,0.5,0.666666667,3,0.586836868,0.126198986,8,,,1,0.742558056,0.005670529,12,2,TRUE,+,1,0.082702664
n-Pentadecanol-P,Plasma,2-Hydroxy-3-methylbutyric acid-F,Feces,-0.443121717,0.271502387,8,-0.5,0.666666667,3,,,1,-0.742558056,0.005670529,12,2,TRUE,-,-1,0.082702664
Quazodine-P,Plasma,"2,5-Di-tert-butyl-4-hydroxyphenol-F",Feces,-0.3,0.623837665,5,-0.550782484,0.257369332,6,,,1,-0.742558056,0.005670529,12,2,TRUE,-,-1,0.082702664
"1,2-Benzenedicarboxylic acid-P",Plasma,3-Deoxyhexitol-F,Feces,0.537294868,0.058283488,13,0.2,0.8,4,,,2,0.608523961,0.00569663,19,2,TRUE,+,1,0.082809461
10-Heptadecenoic acid-P,Plasma,Supraene-F,Feces,-0.761904762,0.028004939,8,-0.240981346,0.565348061,8,,,0,-0.656849019,0.005704343,16,2,TRUE,-,-1,0.082809461
3-Ethylphenol-P,Plasma,8-Hydroxy-5-(hydroxymethyl)quinoline-F,Feces,-0.1,0.872888572,5,-0.702731221,0.078237454,7,,,1,-0.718019936,0.005708648,13,2,TRUE,-,-1,0.082809461
Acetoacetic acid-P,Plasma,4-Hydroxybenzoic acid-F,Feces,0.37804878,0.281420795,10,0.261904762,0.530922862,8,,,2,0.594431904,0.005708477,20,2,TRUE,+,1,0.082809461
Benzyl alcohol-P,Plasma,"2,4-Di-tert-butylphenol-F",Feces,0.450468731,0.310429302,7,0.214285714,0.644511581,7,,,1,0.675603487,0.005703673,15,2,TRUE,+,1,0.082809461
Phloroglucinol-P,Plasma,D-(-)-Fructopyranose-F,Feces,-0.435261708,0.137136829,13,-0.214285714,0.644511581,7,-0.6,0.4,4,-0.546759461,0.005697842,24,3,TRUE,-,-1,0.082809461
Trimidox-P,Plasma,"N-Acetyl-D-galactosamine, (R,R,R,R)-F",Feces,-0.036474333,0.92031846,10,-0.180187493,0.699045774,7,-1,0,3,-0.594431904,0.005708477,20,3,TRUE,-,-1,0.082809461
Uridine-P,Plasma,Urea-F,Feces,0.372426291,0.171608232,15,0.754504545,0.030512759,8,0.316227766,0.683772234,4,0.517488932,0.005702016,27,3,TRUE,+,1,0.082809461
"1,3,5-Benzetriol-P",Plasma,Deoxyribopyranose-F,Feces,0.326317798,0.300583154,12,,,2,0.5,0.666666667,3,0.639264285,0.005728783,17,2,TRUE,+,1,0.083071491
Supraene-P,Plasma,3-Hydroxybutyric acid-F,Feces,0.602860651,0.022488007,14,,,1,0.8,0.2,4,0.608161533,0.005733328,19,2,TRUE,+,1,0.083107355
"Ethanol, 2-(9-octadecenyloxy)--P",Plasma,Ribonic acid-F,Feces,-0.239824128,0.408898886,14,-0.142857143,0.787172012,6,,,2,-0.568765908,0.005741377,22,2,TRUE,-,-1,0.083193957
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,Plasma,Methylmaleic acid-F,Feces,-0.36313652,0.222631714,13,-0.5,0.666666667,3,,,0,-0.656365152,0.005752432,16,2,TRUE,-,-1,0.08332405
Metanephrine-P,Plasma,N-Methyl-alpha-aminoisobutyric acid-F,Feces,-0.393939394,0.259997767,10,-0.5,0.391002219,5,,,0,-0.675,0.005763499,15,2,TRUE,-,-1,0.08345422
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--P",Plasma,Monocaprylin-F,Feces,0.405839725,0.424662508,6,0.9,0.037386073,5,0.5,0.666666667,3,0.695269948,0.005770069,14,3,TRUE,+,1,0.083489072
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)--P",Plasma,L-(+)-Rhamnopyranose-F,Feces,-0.624147405,0.040124048,11,-0.4,0.6,4,,,2,-0.638871978,0.005768095,17,2,TRUE,-,-1,0.083489072
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol-P",Plasma,Myristic acid-F,Feces,-0.059086863,0.834314887,15,-0.214285714,0.644511581,7,,,1,-0.556736729,0.005793397,23,2,TRUE,-,-1,0.083573183
12-Oxooctadecanoate-P,Plasma,D-Fucitol-F,Feces,0.681818182,0.020842854,11,0.5,0.666666667,3,,,2,0.655882353,0.005800737,16,2,TRUE,+,1,0.083573183
2-Ethyl-3-hydroxypropionic acid-P,Plasma,"Stigmast-5-ene, 3beta-F",Feces,0.2,0.8,4,0.714285714,0.071343561,7,,,1,0.741258741,0.00580115,12,2,TRUE,+,1,0.083573183
2-Pentenoic acid-P,Plasma,N-Ethyldiethanolamine-F,Feces,1,0,4,0.678571429,0.093750254,7,,,1,0.741258741,0.00580115,12,2,TRUE,+,1,0.083573183
"2-Propanone, bis(1-methylethyl)hydrazone-P",Plasma,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",Feces,-1,0,3,-0.452380952,0.260404767,8,,,1,-0.741258741,0.00580115,12,2,TRUE,-,-1,0.083573183
"2-Propanone, bis(1-methylethyl)hydrazone-P",Plasma,9-Octadecenoic acid-F,Feces,-1,0,3,-0.523809524,0.182720751,8,,,1,-0.741258741,0.00580115,12,2,TRUE,-,-1,0.083573183
