Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC_n,DSS r,DSS p-values,DSS_n,LPS r,LPS p-values,LPS_n,Consistent?,Meta-analysis_validity,Meta-Analysis p-value,meta_r,edge_dir,FDR
D-Leucylglycylglycine,Ribitol,-0.541035934,0.106317546,10,-1.0,0.0,3,-0.8,0.2,4,True,True,0.0,-0.780345311,-1,0.0
D-Mannose,"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",,,0,0.948683298,0.051316702,4,1.0,0.0,3,False,True,0.0,0.974341649,1,0.0
D-Mannose,Phlorizin,0.632451872,0.015220863,14,,,0,1.0,0.0,3,False,True,0.0,0.816225936,1,0.0
D-Ornithine,D-Threitol,1.0,0.0,3,0.8,0.2,4,,,0,False,True,0.0,0.9,1,0.0
D-Ornithine,Dodecanoic acid,1.0,0.0,4,0.820782682,0.088587005,5,,,0,False,True,0.0,0.910391341,1,0.0
D-Ornithine,L-Lysine,1.0,0.0,3,0.820782682,0.088587005,5,,,0,False,True,0.0,0.910391341,1,0.0
D-Ornithine,Neostigmine ,1.0,0.0,4,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
D-Ornithine,Salsoline,1.0,0.0,3,0.8,0.2,4,,,0,False,True,0.0,0.9,1,0.0
D-Ornithine,Ser-Leu,1.0,0.0,3,0.974679434,0.00481823,5,,,0,False,True,0.0,0.987339717,1,0.0
D-Ornithine,Supraene,0.8,0.2,4,1.0,0.0,3,,,0,False,True,0.0,0.9,1,0.0
D-Ornithine,L-Tyrosine,1.0,0.0,4,0.8,0.2,4,,,0,False,True,0.0,0.9,1,0.0
D-Proline,Docosyl octyl ether,0.693260628,0.008600286,13,,,0,0.8,0.104088039,5,False,True,0.009177492,0.746630314,1,0.04577564
D-Proline,Sertraline carbamoyl glucuronide,0.953983246,6.58e-05,9,,,0,1.0,0.0,4,False,True,0.0,0.976991623,1,0.0
D-Proline,Thymidine,1.0,0.0,3,0.948683298,0.051316702,4,,,0,False,True,0.0,0.974341649,1,0.0
D-Proline,Tricine,-1.0,0.0,3,-0.948683298,0.051316702,4,,,0,False,True,0.0,-0.974341649,-1,0.0
"D-Psicofuranose, pentakis",D-Ribose,-1.0,0.0,3,-0.903680049,0.002075752,8,,,0,False,True,0.0,-0.951840024,-1,0.0
D-Ribose,Picolinic acid,1.0,0.0,3,0.613984599,0.058980962,10,,,0,False,True,0.0,0.8069923,1,0.0
Decanoic acid,Dodecylcyclohexane,0.630785051,0.003782898,19,1.0,0.0,4,0.789289831,0.034817462,7,True,True,0.0,0.806691627,1,0.0
Decanoic acid,Heptanoic acid,0.56632541,0.014276667,18,0.527272727,0.117308066,10,1.0,0.0,6,True,True,0.0,0.697866046,1,0.0
Decanoic acid,Lactic Acid,0.615333387,0.006563552,18,0.629995932,0.050906783,10,0.8,0.2,4,True,True,0.001721059,0.68177644,1,0.011417561
Decanoic acid,Myristic acid,0.443595264,0.065190182,18,0.765960985,0.00978704,10,0.56372955,0.187496332,7,True,True,0.00427698,0.591095266,1,0.024782571
Decanoic acid,N-Isobutyl-sec-butylamine,0.787262772,0.002371046,12,0.820090861,0.006787533,9,0.718184846,0.171795305,5,True,True,0.000426314,0.775179493,1,0.003259055
Decanoic acid,Octanoic acid,0.706769667,0.000716386,19,0.717328542,0.019528343,10,0.774806218,0.040769463,7,True,True,7.33e-05,0.732968142,1,0.000613576
Decanoic acid,Supraene,0.646804806,0.003719474,18,,,0,0.657142857,0.156174927,6,False,True,0.004014639,0.651973831,1,0.023546924
Dehydronorketamine,L-Threonine,-0.8,0.2,4,-0.642857143,0.119392373,7,-1.0,0.0,3,True,True,0.0,-0.814285714,-1,0.0
Delorazepam,Deoxycholic Acid,0.392488954,0.132655459,16,0.8,0.104088039,5,1.0,0.0,3,True,True,0.0,0.730829651,1,0.0
Delorazepam,L-Tryptophan,0.486961534,0.040409689,18,0.942857143,0.004804665,6,0.748481189,0.052930454,7,True,True,0.004585811,0.726099955,1,0.026222555
Delorazepam,Naphthofluorescein,0.9,0.037386073,5,,,0,1.0,0.0,3,False,True,0.0,0.95,1,0.0
Deoxycholic Acid,Glycolic acid,0.448431883,0.071015299,17,0.528877823,0.115991321,10,1.0,0.0,3,True,True,0.0,0.659103235,1,0.0
Deoxycholic Acid,Hydantoic acid,0.636754884,0.00598401,17,1.0,0.0,3,,,0,False,True,0.0,0.818377442,1,0.0
Deoxycholic Acid,Indole-5-carboxylic acid,0.702482004,0.007416801,13,0.8,0.009627925,9,,,0,False,True,0.001652166,0.751241002,1,0.011015558
Deoxycholic Acid,Isopropyl palmitate,0.611077964,0.009159653,17,0.75,0.0521814,7,1.0,0.0,3,True,True,0.0,0.787025988,1,0.0
Deoxycholic Acid,Nonadecanoic acid,0.545859353,0.043461806,14,0.895405327,0.001098526,9,,,0,False,True,0.004517174,0.72063234,1,0.025914784
Deoxycholic Acid,Phenylalanine,0.744088217,0.000614749,17,0.674775153,0.032311809,10,1.0,0.0,3,True,True,0.0,0.80628779,1,0.0
Deoxycholic Acid,Propylamine,0.708180001,0.002140477,16,0.738095238,0.036552761,8,1.0,0.0,3,True,True,0.0,0.81542508,1,0.0
Desmosterol,Sinomenin,0.779411765,0.067621934,6,1.0,0.0,3,,,0,False,True,0.0,0.889705882,1,0.0
Dicyclohexylamine,Hippuric acid,0.425111163,0.129700442,14,1.0,0.0,4,0.7,0.188120404,5,True,True,0.0,0.708370388,1,0.0
Dicyclohexylamine,L-Asparagine,0.492849583,0.073358725,14,,,0,1.0,0.0,3,False,True,0.0,0.746424792,1,0.0
Dihydrouracil,Ecgonine,1.0,0.0,4,0.771428571,0.072396501,6,,,0,False,True,0.0,0.885714286,1,0.0
Dihydrouracil,Glycolic acid,0.342487294,0.194108689,16,0.668510838,0.012490459,13,0.892857143,0.006807187,7,True,True,0.004382647,0.634618425,1,0.025281535
Dihydrouracil,Hydracrylic acid,0.688394254,0.00319401,16,0.575757576,0.039482735,13,0.75,0.0521814,7,True,True,0.000368733,0.671383943,1,0.002846321
Dihydrouracil,L-Asparagine,0.584253285,0.017473115,16,0.828571429,0.041562682,6,0.9,0.037386073,5,True,True,0.003691947,0.770941571,1,0.021959913
Dihydrouracil,Malic acid,0.511764706,0.042723448,16,0.599725464,0.030266227,13,0.666693722,0.10192046,7,True,True,0.002367888,0.592727964,1,0.015059881
Dihydrouracil,Ornithine,1.0,0.0,3,0.838596491,0.000653528,12,,,0,False,True,0.0,0.919298246,1,0.0
Dihydrouracil,Phenylalanine,0.643792992,0.00711981,16,0.663157895,0.018736626,12,0.668153105,0.100897346,7,True,True,0.000480039,0.658367997,1,0.003635261
Dihydrouracil,Propylamine,0.597496484,0.018664854,15,0.555810098,0.075841609,11,0.630656224,0.128887696,7,True,True,0.002805117,0.594654269,1,0.017418506
Dihydrouracil,Uridine,0.470483758,0.07674173,15,0.764787519,0.002324139,13,0.756787469,0.048905099,7,True,True,0.000946203,0.664019582,1,0.006746333
Dimethyl fumarate,L-Hydroxyproline,1.0,0.0,4,0.588235294,0.095693783,9,0.7,0.188120404,5,True,True,0.0,0.762745098,1,0.0
Dimethyl fumarate,Petroselinic acid,1.0,0.0,4,0.637748139,0.17307111,6,,,0,False,True,0.0,0.81887407,1,0.0
Dimethyl fumarate,"Propanoic acid, 2-oxo-",,,0,0.704819277,0.050904475,8,1.0,0.0,3,False,True,0.0,0.852409639,1,0.0
"Dimethyl hexopyranosiduronate, alpha-D-",N-alpha-Acetyl-L-Lysine,,,0,-1.0,0.0,3,-0.637748139,0.17307111,6,False,True,0.0,-0.81887407,-1,0.0
"Dimethyl hexopyranosiduronate, alpha-D-",Tributyl acetylcitrate,0.640826959,0.004162647,18,0.8,0.2,4,0.927272727,0.002633681,7,True,True,0.000975751,0.789366562,1,0.006936873
Dinoseb ,Diphenyl ether,0.839136265,7.1e-06,19,0.974679434,0.00481823,5,0.702731221,0.078237454,7,True,True,2.49e-05,0.838848973,1,0.000215649
Dinoseb ,DL-Glyceraldehyde,0.895640774,2.19e-07,19,,,0,0.681818182,0.091579224,7,False,True,2.67e-05,0.788729478,1,0.000231426
Dinoseb ,Ethyl alpha-D-glucopyranoside,0.589788961,0.007863643,19,,,0,0.738768719,0.057858497,7,False,True,0.003999877,0.66427884,1,0.023471402
Dinoseb ,Hexanoic acid,0.477674966,0.044982457,18,0.820782682,0.088587005,5,0.853246918,0.014618256,7,True,True,0.006636442,0.717234855,1,0.035332648
Dinoseb ,Indole-3-lactic acid,0.572498954,0.010416563,19,1.0,0.0,3,0.774806218,0.040769463,7,True,True,0.0,0.782435057,1,0.0
Dinoseb ,Isofucosterol,0.904845815,1.03e-07,19,0.948683298,0.051316702,4,0.836363636,0.019009905,7,True,True,3.84e-06,0.896630916,1,3.45e-05
Dinoseb ,Isopropyl palmitate,0.895154185,2.28e-07,19,0.974679434,0.00481823,5,0.825722824,0.022118467,7,True,True,2.78e-06,0.898518814,1,2.51e-05
Dinoseb ,Levulinic acid,0.532570629,0.018898431,19,0.974679434,0.00481823,5,0.581818182,0.170583077,7,True,True,0.005736051,0.696356082,1,0.03139649
Dinoseb ,Methyl aminoacetate,0.915933453,3.75e-08,19,0.948683298,0.051316702,4,0.918181818,0.003517809,7,True,True,1.42e-06,0.927599523,1,1.29e-05
Dinoseb ,Niclosamide,0.643360714,0.002960585,19,0.974679434,0.00481823,5,0.845454545,0.016563692,7,True,True,0.000515033,0.821164898,1,0.00387933
Dinoseb ,Nonadecanoic acid,0.748334772,0.000854601,16,0.974679434,0.00481823,5,1.0,1.3999999999999999e-24,5,True,True,0.0,0.907671402,1,0.0
Dinoseb ,Nonanal,0.808979187,2.74e-05,19,0.763157895,0.13333912,5,0.654545455,0.110646062,7,True,True,9.01e-05,0.742227512,1,0.000747191
Dinoseb ,"Octane, 1-propoxy-",0.570170972,0.013488266,18,,,0,0.900937463,0.005620587,7,False,True,0.004105054,0.735554218,1,0.023967794
Dinoseb ,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",0.484733502,0.03543076,19,1.0,0.0,3,0.581818182,0.170583077,7,True,True,0.0,0.688850561,1,0.0
Dinoseb ,Phenoxyacetic acid,0.804577777,3.28e-05,19,,,0,0.6,0.15437725,7,False,True,0.000259464,0.702288888,1,0.002045936
Dinoseb ,"Propanetriol, 2-methyl-",0.696743228,0.000917557,19,0.974679434,0.00481823,5,0.95499371,0.000805535,7,True,True,0.000146461,0.875472124,1,0.001188246
Dinoseb ,Propylamine,0.966356625,7.43e-11,18,0.974679434,0.00481823,5,0.663636364,0.104081323,7,True,True,2.85e-06,0.868224141,1,2.57e-05
Dinoseb ,Salsoline,0.663212791,0.002697385,18,0.948683298,0.051316702,4,0.666693722,0.10192046,7,True,True,0.0015034,0.759529937,1,0.010168597
Dinoseb ,Triethanolamine,0.867077801,1.55e-06,19,0.974679434,0.00481823,5,0.702731221,0.078237454,7,True,True,1.33e-05,0.848162819,1,0.000116902
Dinoseb ,L-Tyrosine,0.518535671,0.022929284,19,0.948683298,0.051316702,4,0.7,0.07991669,7,True,True,0.007157908,0.722406323,1,0.037527452
Diphenyl ether,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",0.718184846,0.171795305,5,1.0,0.0,3,,,0,False,True,0.0,0.859092423,1,0.0
Diphenyl ether,Isofucosterol,0.806522776,3.03e-05,19,0.933333333,0.0002359,9,0.846881215,0.016197127,7,True,True,2.48e-06,0.862245775,1,2.23e-05
Diphenyl ether,Isopropyl palmitate,0.875275537,9.29e-07,19,0.857142857,0.006530017,8,0.654653671,0.110566691,7,True,True,4.68e-06,0.795690688,1,4.2e-05
Diphenyl ether,Itaconic acid,0.534435262,0.059896275,13,0.797268583,0.003292264,11,0.666693722,0.10192046,7,True,True,0.001425107,0.666132522,1,0.00971125
Diphenyl ether,Levulinic acid,0.665346243,0.001878225,19,0.535172923,0.059477254,13,0.630656224,0.128887696,7,True,True,0.000443906,0.610391797,1,0.00338091
Diphenyl ether,Methyl aminoacetate,0.859533995,2.41e-06,19,0.854642291,0.000398308,12,0.684712472,0.089666453,7,True,True,8.68e-07,0.799629586,1,7.9e-06
Diphenyl ether,Niclosamide,0.765509991,0.000133614,19,0.797799929,0.00108346,13,0.810843716,0.026916329,7,True,True,3.83e-06,0.791384546,1,3.45e-05
Diphenyl ether,Nonadecanoic acid,0.740740741,0.00102922,16,0.878947368,0.000166504,12,0.9,0.037386073,5,True,True,1.94e-05,0.839896036,1,0.000169084
Diphenyl ether,Nonanal,0.782035028,7.63e-05,19,0.82369146,0.000537774,13,0.918956212,0.003436626,7,True,True,1.25e-06,0.8415609,1,1.13e-05
Diphenyl ether,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",0.314883513,0.18916035,19,0.915719916,7.58e-05,11,0.882918713,0.008450342,7,True,True,0.003305118,0.704507381,1,0.020052356
Diphenyl ether,Phenoxyacetic acid,0.85997433,2.35e-06,19,0.7,0.188120404,5,0.936974961,0.00185103,7,True,True,8.27e-06,0.83231643,1,7.35e-05
Diphenyl ether,Phloroglucinol,0.816158416,3.62e-05,18,0.659649123,0.01960139,12,0.864899964,0.011965035,7,True,True,1.18e-05,0.780235834,1,0.000103626
Diphenyl ether,Picolinic acid,0.331421135,0.16571519,19,0.772727273,0.001956325,13,0.857142857,0.013697327,7,True,True,0.002538149,0.653763755,1,0.015989555
Diphenyl ether,"Propanetriol, 2-methyl-",0.657420213,0.002222139,19,0.7070158,0.006882711,13,0.642857143,0.119392373,7,True,True,0.000111364,0.669097718,1,0.000915917
Diphenyl ether,Salsoline,0.685300207,0.001696732,18,0.585813891,0.058256749,11,0.964285714,0.000454149,7,True,True,0.00017193,0.745133271,1,0.001386875
Diphenyl ether,"Stigmast-5-ene, 3beta-",0.833113893,9.5e-06,19,0.83712913,0.000682001,12,0.642857143,0.119392373,7,True,True,2.33e-06,0.771033388,1,2.1e-05
Diphenyl ether,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0.970077272,6.55e-05,8,0.942857143,0.004804665,6,,,0,False,True,0.001230089,0.956467208,1,0.008514603
DL-Glyceraldehyde,Indole-5-carboxylic acid,0.598570153,0.018399267,15,0.80952381,0.014902668,8,0.7,0.188120404,5,True,True,0.002487458,0.702697988,1,0.015724663
DL-Glyceraldehyde,Isofucosterol,0.956406962,1.62e-10,19,0.9,0.037386073,5,0.745454545,0.054440539,7,True,True,1.2e-06,0.867287169,1,1.09e-05
DL-Glyceraldehyde,Isoxaben,0.665149789,0.025525159,11,0.928571429,0.002519472,7,0.7,0.188120404,5,True,True,0.003310548,0.764573739,1,0.020072907
DL-Glyceraldehyde,Itaconic acid,0.481430992,0.095771985,13,0.857142857,0.006530017,8,0.654545455,0.110646062,7,True,True,0.005847968,0.664373101,1,0.031877655
DL-Glyceraldehyde,Methyl aminoacetate,0.839419351,7e-06,19,0.976190476,3.31e-05,8,0.827272727,0.02164907,7,True,True,1.86e-06,0.880960851,1,1.69e-05
DL-Glyceraldehyde,Methylmalonic monoamide,0.743373835,0.003587952,13,0.77845707,0.022867334,8,0.617647059,0.191341848,6,True,True,0.000963724,0.713159321,1,0.006858315
DL-Glyceraldehyde,N-alpha-Acetyl-L-Lysine,,,0,1.0,0.0,3,0.666736691,0.148089799,6,False,True,0.0,0.833368346,1,0.0
DL-Glyceraldehyde,N-Isovaleroylglycine,0.407886707,0.104107259,17,0.857142857,0.006530017,8,0.718181818,0.069095619,7,True,True,0.006683429,0.661070461,1,0.035513622
DL-Glyceraldehyde,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,0.950286058,4.85e-10,19,,,0,0.897058824,0.015349901,6,False,True,1.62e-06,0.923672441,1,1.47e-05
DL-Glyceraldehyde,Nonadecanoic acid,0.803548558,0.000176964,16,0.964285714,0.000454149,7,0.820782682,0.088587005,5,True,True,6.6e-05,0.862872318,1,0.000554895
DL-Glyceraldehyde,p-Toluic acid,0.738095238,0.036552761,8,0.714285714,0.046528232,8,0.794117647,0.059217891,6,True,True,0.004355018,0.748832866,1,0.025157603
DL-Glyceraldehyde,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",0.921043264,2.24e-08,19,0.892857143,0.006807187,7,0.854545455,0.014307497,7,True,True,4.71e-07,0.889481954,1,4.3e-06
DL-Glyceraldehyde,"Propanetriol, 2-methyl-",0.795424626,4.68e-05,19,0.619047619,0.101733037,8,0.594618725,0.159089994,7,True,True,0.000116063,0.66969699,1,0.000953286
DL-Glyceraldehyde,"Stigmast-5-ene, 3beta-",0.819181777,1.79e-05,19,0.756787469,0.048905099,7,0.612637475,0.143588575,7,True,True,4.69e-05,0.729535574,1,0.000399076
DL-Glyceraldehyde,Tartronic acid,0.943685372,4.06e-06,12,0.850314646,0.007471415,8,0.612637475,0.143588575,7,True,True,9.89e-05,0.802212498,1,0.000816997
DL-Glyceraldehyde,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0.934148484,0.000679106,8,1.0,0.0,4,,,0,False,True,0.0,0.967074242,1,0.0
DL-Glyceraldehyde,Triethanolamine,0.827980722,1.21e-05,19,0.77845707,0.022867334,8,0.810843716,0.026916329,7,True,True,8.87e-06,0.805760503,1,7.88e-05
DL-Glyceraldehyde,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",0.8,0.104088039,5,1.0,0.0,4,,,0,False,True,0.0,0.9,1,0.0
DL-Ornithine,DL-Phenylalanine,0.676091093,0.002886756,17,0.531864118,0.061373132,13,0.695725243,0.124789337,6,True,True,0.000738469,0.634560151,1,0.005395996
DL-Ornithine,L-Threonine,0.8,0.2,4,0.787719298,0.002347654,12,,,0,False,True,0.007015235,0.793859649,1,0.03691339
DL-Ornithine,Vanillylmandelic acid,0.8,0.2,4,1.0,0.0,5,,,0,False,True,0.0,0.9,1,0.0
DL-Phenylalanine,Hydroquinidine,0.386885152,0.101764349,19,0.926846499,0.000114624,10,0.702731221,0.078237454,7,True,True,0.003077791,0.67215429,1,0.01887361
Dobutamine,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-0.8,0.2,4,-1.0,0.0,4,,,0,False,True,0.0,-0.9,-1,0.0
Doconexent,Glycine,0.814983906,2.14e-05,19,0.476197142,0.117583211,12,0.684712472,0.089666453,7,True,True,0.0001,0.658631173,1,0.000825646
Doconexent,Heptadecanoic acid,0.447427437,0.062631172,18,0.469967598,0.123147903,12,0.729769159,0.062638299,7,True,True,0.007613558,0.549054732,1,0.039503174
Doconexent,Itaconic acid,0.547586728,0.052733764,13,0.587180675,0.057529079,11,0.576599976,0.175381825,7,True,True,0.0060175,0.570455793,1,0.032656835
Doconexent,"L-Tryptophan, N-acetyl-1",0.430608011,0.074442596,18,0.551515152,0.098401177,10,0.678571429,0.093750254,7,True,True,0.009068805,0.553564864,1,0.045376355
Doconexent,Niclosamide,0.747927812,0.000231371,19,0.732412528,0.006751652,12,0.666693722,0.10192046,7,True,True,2.77e-05,0.715678021,1,0.000239169
"Dodecanamide, N-(2-hydroxyethyl)-",Petroselinic acid,1.0,0.0,3,0.771428571,0.072396501,6,,,0,False,True,0.0,0.885714286,1,0.0
"Dodecane, 4,6-dimethyl-",Methylmalonic monoamide,0.761595909,0.002486304,13,0.8,0.2,4,0.724713795,0.103242805,6,True,True,0.002449859,0.762103235,1,0.015519042
"Dodecane, 4,6-dimethyl-",N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,0.712967102,0.000611689,19,,,0,0.608759587,0.199660189,6,False,True,0.001362716,0.660863345,1,0.009331392
"Dodecane, 4,6-dimethyl-",Propylamine,0.701137539,0.001187486,18,0.7,0.188120404,5,0.630656224,0.128887696,7,True,True,0.000905331,0.677264588,1,0.006488821
"Dodecanoic acid, 1-methylethyl ester","Ethanol, 2-(9-octadecenyloxy)-",0.788156942,0.003956192,11,0.714285714,0.071343561,7,,,0,False,True,0.004579132,0.751221328,1,0.026202662
"Dodecanoic acid, 1-methylethyl ester","Ethanone, 1-(2,5-dimethoxyphenyl)-",,,0,0.785714286,0.020815127,8,1.0,0.0,3,False,True,0.0,0.892857143,1,0.0
"Dodecanoic acid, 1-methylethyl ester",Levulinic acid,0.523919355,0.098083261,11,0.761904762,0.028004939,8,1.0,0.0,4,True,True,0.0,0.761941372,1,0.0
"Dodecanoic acid, 1-methylethyl ester",Niclosamide,0.605924123,0.048166632,11,0.833333333,0.01017554,8,0.8,0.2,4,True,True,0.00592365,0.746419152,1,0.032218702
"Dodecanoic acid, 1-methylethyl ester",Nitrosothymol,0.523809524,0.182720751,8,1.0,0.0,3,,,0,False,True,0.0,0.761904762,1,0.0
"Dodecanoic acid, 1-methylethyl ester",Nonanal,0.698630137,0.016775103,11,0.857142857,0.006530017,8,0.8,0.2,4,True,True,0.002307584,0.785257665,1,0.014737396
"Dodecanoic acid, 1-methylethyl ester",Pantolactone,0.539193408,0.086958713,11,0.80952381,0.014902668,8,1.0,0.0,4,True,True,0.0,0.782905739,1,0.0
"Dodecanoic acid, 1-methylethyl ester",Phenol,0.706152174,0.015153739,11,0.682646969,0.062092692,8,0.948683298,0.051316702,4,True,True,0.004802108,0.779160814,1,0.027212313
"Dodecanoic acid, 1-methylethyl ester",phenoxyethanol,0.751710379,0.007634087,11,0.738095238,0.036552761,8,0.8,0.2,4,True,True,0.002697995,0.763268539,1,0.016849607
"Dodecanoic acid, 1-methylethyl ester",Supraene,0.493902439,0.146809139,10,,,0,1.0,0.0,3,False,True,0.0,0.74695122,1,0.0
"Dodecanoic acid, 1-methylethyl ester",Vanillylmandelic acid,1.0,0.0,3,1.0,0.0,4,,,0,False,True,0.0,1.0,1,0.0
Dodecanoic acid,Dodecylcyclohexane,0.687422645,0.001145138,19,1.0,0.0,4,0.759389481,0.047679906,7,True,True,0.0,0.815604042,1,0.0
Dodecanoic acid,"Guanidine, N,N-dimethyl-",0.627831514,0.004001058,19,0.633976454,0.026840944,12,0.583433382,0.169110998,7,True,True,0.00047178,0.61508045,1,0.003576887
Dodecanoic acid,Levulinic acid,0.759014952,0.000164523,19,0.427321146,0.165877273,12,0.809090909,0.027516579,7,True,True,0.000208145,0.665142335,1,0.001663437
Dodecanoic acid,Myristic acid,0.741823086,0.000424752,18,0.570929072,0.052523555,12,0.587180675,0.165720012,7,True,True,0.000234736,0.633310944,1,0.001863811
Dodecanoic acid,n-Butylamine,0.493833366,0.031641212,19,0.454545455,0.137657916,12,0.654545455,0.110646062,7,True,True,0.005519121,0.534308092,1,0.030470534
Dodecanoic acid,Phlorizin,0.668161704,0.00647665,15,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.889387235,1,0.0
Dodecanoic acid,Phloroglucinol,0.79565453,7.87e-05,18,0.542142637,0.084911528,11,0.563636364,0.187585483,7,True,True,0.00019222,0.633811177,1,0.001543194
Dodecanoic acid,L-Tyrosine,0.451500698,0.052323057,19,1.0,0.0,4,0.654545455,0.110646062,7,True,True,0.0,0.702015384,1,0.0
Dodecylcyclohexane,Heptanoic acid,0.530794476,0.023426697,18,0.8,0.2,4,0.836660027,0.037840969,6,True,True,0.007900951,0.722484834,1,0.040684929
Dodecylcyclohexane,Isopropyl palmitate,0.364562062,0.124886355,19,1.0,0.0,3,0.719657598,0.068254225,7,True,True,0.0,0.694739887,1,0.0
Dodecylcyclohexane,Levulinic acid,0.591616149,0.007626624,19,0.8,0.2,4,0.814954565,0.025537669,7,True,True,0.002153575,0.735523572,1,0.013889243
Dodecylcyclohexane,Myristic acid,0.774361752,0.000161747,18,0.8,0.2,4,0.700965193,0.079321091,7,True,True,0.000266289,0.758442315,1,0.002096725
Dodecylcyclohexane,N-Isobutyl-sec-butylamine,0.750004716,0.004964135,12,0.8,0.2,4,0.763157895,0.13333912,5,True,True,0.005036949,0.771054203,1,0.02824659
Dodecylcyclohexane,Octopamine,,,0,-1.0,0.0,3,-0.820782682,0.088587005,5,False,True,0.0,-0.910391341,-1,0.0
Dodecylcyclohexane,Phloroglucinol,0.630656243,0.005015264,18,0.8,0.2,4,0.592694229,0.160792536,7,True,True,0.003264913,0.674450158,1,0.019835378
Dodecylcyclohexane,Supraene,0.662348476,0.002744713,18,,,0,0.617914381,0.191093902,6,False,True,0.003631353,0.640131428,1,0.021696696
Dodecylcyclohexane,Valylglycine,0.437779699,0.089902239,16,1.0,0.0,3,0.552406005,0.19847978,7,True,True,0.0,0.663395235,1,0.0
Ecgonine,N-Valerylglycine,-1.0,0.0,3,-0.608759587,0.199660189,6,,,0,False,True,0.0,-0.804379794,-1,0.0
Ecgonine,Palmitic Acid,1.0,0.0,3,1.0,0.0,4,,,0,False,True,0.0,1.0,1,0.0
Eicosapentaenoic acid,L-Isoleucine,0.8,0.2,4,1.0,0.0,3,,,0,False,True,0.0,0.9,1,0.0
Eicosapentaenoic acid,Levulinic acid,1.0,0.0,4,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
Eicosapentaenoic acid,Myristic acid,1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
Erythritol,Glycolic acid,0.390906551,0.097953231,19,0.673722388,0.016301329,12,0.927426034,0.002620044,7,True,True,0.002790976,0.664018324,1,0.017342104
Erythritol,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",-1.0,0.0,3,-0.682646969,0.062092692,8,,,0,False,True,0.0,-0.841323485,-1,0.0
"Erythrono-1,4-lactone, (Z)-","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",0.345342707,0.147584434,19,0.635087719,0.026492695,12,0.738768719,0.057858497,7,True,True,0.007603153,0.573066382,1,0.039460386
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Nonadecanoic acid,1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Nonanal,0.789473684,0.112222478,5,1.0,0.0,3,,,0,False,True,0.0,0.894736842,1,0.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-","Ribonic acid, 2,3,4,5-tetrakis-",-0.948683298,0.051316702,4,-1.0,0.0,3,,,0,False,True,0.0,-0.974341649,-1,0.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Triethanolamine,0.718184846,0.171795305,5,1.0,0.0,3,,,0,False,True,0.0,0.859092423,1,0.0
"Ethanol, 2-(9-octadecenyloxy)-",Norketamine,0.470921355,0.104319645,13,0.79819873,0.003229481,11,0.790569415,0.111367155,5,True,True,0.003487783,0.686563166,1,0.020958696
"Ethanone, 1-(2,5-dimethoxyphenyl)-",Heptadecanoic acid,0.948683298,0.051316702,4,0.69847923,0.007914143,13,0.671716613,0.143965426,6,True,True,0.005123779,0.772959714,1,0.028635452
